0.2	0.383023	7.19046e-06	4.13395e-05	0.00013572
0.2	0.404425	8.4626e-06	4.58463e-05	0.000140858
0.2	0.427023	9.92938e-06	5.06882e-05	0.000145735
0.2	0.450883	1.1615e-05	5.58723e-05	0.000150333
0.2	0.476077	1.3546e-05	6.14053e-05	0.000154638
0.2	0.502678	1.57516e-05	6.72936e-05	0.000158646
0.2	0.530765	1.82637e-05	7.3544e-05	0.000162355
0.2	0.560422	2.11178e-05	8.01637e-05	0.00016577
0.2	0.591737	2.43527e-05	8.71606e-05	0.000168899
0.2	0.6248	2.80114e-05	9.45439e-05	0.000171755
0.2	0.659712	3.21414e-05	0.000102324	0.00017435
0.2	0.696574	3.67956e-05	0.000110513	0.000176702
0.2	0.735496	4.20322e-05	0.000119124	0.000178827
0.2	0.776592	4.79164e-05	0.000128172	0.000180742
0.2	0.819985	5.45204e-05	0.000137676	0.000182465
0.2	0.865803	6.19246e-05	0.000147654	0.000184011
0.2	0.91418	7.02186e-05	0.000158129	0.000185397
0.2	0.965261	7.95023e-05	0.000169123	0.000186639
0.2	1.0192	8.98869e-05	0.000180664	0.00018775
0.2	1.07614	0.000101497	0.000192779	0.000188743
0.2	1.13627	0.00011447	0.000205499	0.000189631
0.2	1.19977	0.000128961	0.000218857	0.000190424
0.2	1.2668	0.000145143	0.000232889	0.000191133
0.2	1.33759	0.000163207	0.000247632	0.000191765
0.2	1.41233	0.000183367	0.000263127	0.000192331
0.2	1.49124	0.000205863	0.000279417	0.000192835
0.2	1.57457	0.000230962	0.000296548	0.000193286
0.2	1.66255	0.00025896	0.000314568	0.000193689
0.2	1.75544	0.000290189	0.00033353	0.00019405
0.2	1.85353	0.00032502	0.000353487	0.000194372
0.2	1.9571	0.000363864	0.000374498	0.000194659
0.2	2.06645	0.000407182	0.000396622	0.000194915
0.2	2.18192	0.000455486	0.000419924	0.000195145
0.2	2.30383	0.000509347	0.000444473	0.00019535
0.2	2.43256	0.000569404	0.00047034	0.000195534
0.2	2.56849	0.000636367	0.000497602	0.0001957
0.2	2.712	0.00071103	0.00052634	0.000195849
0.2	2.86354	0.000794277	0.000556636	0.000195982
0.2	3.02354	0.000887092	0.000588582	0.000196101
0.2	3.19248	0.000990576	0.00062227	0.000196208
0.2	3.37087	0.00110595	0.000657799	0.000196303
0.2	3.55922	0.00123459	0.000695276	0.000196388
0.2	3.75809	0.001378	0.000734808	0.000196464
0.2	3.96808	0.00153789	0.000776515	0.000196532
0.2	4.1898	0.00171616	0.000820518	0.000196592
0.2	4.42391	0.0019149	0.000866948	0.000196647
0.2	4.6711	0.00213647	0.000915942	0.000196696
0.2	4.9321	0.0023835	0.000967644	0.000196739
0.2	5.20769	0.00265891	0.00102221	0.000196779
0.2	5.49867	0.00296596	0.00107979	0.000196814
0.2	5.80592	0.00330828	0.00114057	0.000196845
0.2	6.13033	0.00368992	0.00120473	0.000196874
0.2	6.47287	0.00411541	0.00127244	0.000196899
0.2	6.83454	0.00458977	0.00134392	0.000196922
0.2	7.21643	0.00511863	0.00141937	0.000196942
0.2	7.61966	0.00570824	0.00149902	0.00019696
0.2	8.04541	0.00636558	0.0015831	0.000196977
0.2	8.49496	0.00709843	0.00167186	0.000196991
0.2	8.96962	0.00791547	0.00176557	0.000197004
0.2	9.47081	0.00882636	0.00186449	0.000197016
0.2	10	0.0098419	0.00196893	0.000197027
0.3	0.0002	8.60324e-15	9.10022e-11	5.28035e-07
0.3	0.000211175	9.90271e-15	9.92351e-11	5.45759e-07
0.3	0.000222975	1.14005e-14	1.08233e-10	5.64187e-07
0.3	0.000235434	1.31273e-14	1.18069e-10	5.8335e-07
0.3	0.000248589	1.51184e-14	1.28823e-10	6.03284e-07
0.3	0.000262479	1.74148e-14	1.40583e-10	6.24024e-07
0.3	0.000277145	2.00639e-14	1.53446e-10	6.45607e-07
0.3	0.000292631	2.31203e-14	1.6752e-10	6.68073e-07
0.3	0.000308982	2.66475e-14	1.8292e-10	6.91463e-07
0.3	0.000326247	3.07189e-14	1.99776e-10	7.15823e-07
0.3	0.000344476	3.54193e-14	2.1823e-10	7.41197e-07
0.3	0.000363724	4.08472e-14	2.38437e-10	7.67636e-07
0.3	0.000384048	4.71164e-14	2.60569e-10	7.9519e-07
0.3	0.000405507	5.43591e-14	2.84816e-10	8.23913e-07
0.3	0.000428165	6.27282e-14	3.11384e-10	8.53865e-07
0.3	0.000452089	7.24011e-14	3.40505e-10	8.85104e-07
0.3	0.00047735	8.35834e-14	3.7243e-10	9.17695e-07
0.3	0.000504022	9.65136e-14	4.07438e-10	9.51705e-07
